FIPS,bronze.rate,silver.rate,gold.rate,Column1,bronze percent difference,Column3,Column4,Column5,Class,,,26,,,,,,,,,
51015,296.7749275,369.7933333,336.7666667,1.610191375,-8%,-6.369%,-25.383%,-13.382%,v,,,,,,,-0.08,,,,,
51019,296.7749275,369.7933333,336.7666667,1.610191375,-8%,-6.369%,-25.383%,-13.382%,v,,,,,,,-0.08,,,,,
51031,296.7749275,369.7933333,336.7666667,1.610191375,-8%,-6.369%,-25.383%,-13.382%,v,,,,,,,-0.08,,,,,
51143,296.7749275,369.7933333,336.7666667,1.610191375,-8%,-6.369%,-25.383%,-13.382%,v,,,,,,,-0.08,,,,,
51147,296.7749275,369.7933333,336.7666667,1.610191375,-8%,-6.369%,-25.383%,-13.382%,v,,,,,,,-0.08,,,,,
51590,296.7749275,369.7933333,336.7666667,1.610191375,-8%,-6.369%,-25.383%,-13.382%,v,,,,,,,-0.08,,,,,
51680,296.7749275,369.7933333,336.7666667,1.610191375,-8%,-6.369%,-25.383%,-13.382%,v,,,,,,,-0.08,,,,,
51790,296.7749275,369.7933333,336.7666667,1.610191375,-8%,-6.369%,-25.383%,-13.382%,v,,,,,,,-0.08,,,,,
51820,296.7749275,369.7933333,336.7666667,1.610191375,-8%,-6.369%,-25.383%,-13.382%,v,,,,,,,-0.08,,,,,
55045,275.3868125,375.1181073,359.5346823,1.494147346,-15%,-5.020%,-20.338%,-13.452%,v,,,,,,,-0.15,,,,,
42031,273.6141379,375.1924615,360.0422,1.484529467,-16%,-5.001%,-20.225%,-13.591%,v,,,,,,,-0.16,,,,,
42053,273.6141379,375.1924615,360.0422,1.484529467,-16%,-5.001%,-20.225%,-13.591%,v,,,,,,,-0.16,,,,,
42059,273.6141379,375.1924615,360.0422,1.484529467,-16%,-5.001%,-20.225%,-13.591%,v,,,,,,,-0.16,,,,,
42123,273.6141379,375.1924615,360.0422,1.484529467,-16%,-5.001%,-20.225%,-13.591%,v,,,,,,,-0.16,,,,,
42021,272.5433333,376.0634286,360.4547273,1.478719676,-16%,-4.781%,-20.134%,-13.597%,v,,,,,,,-0.16,,,,,
55055,272.2199638,360.7988651,377.8959889,1.476965192,-16%,-8.646%,-16.270%,-13.630%,v,,,,,,,-0.16,,,,,
49033,262.7419672,353.4930233,396.0953125,1.425541076,-19%,-10.496%,-12.237%,-13.878%,v,,,,,,,-0.19,,,,,
55043,272.3864453,364.9143619,369.0471734,1.477868459,-16%,-7.604%,-18.230%,-13.919%,v,,,,,,,-0.16,,,,,
55065,272.3864453,364.9143619,369.0471734,1.477868459,-16%,-7.604%,-18.230%,-13.919%,v,,,,,,,-0.16,,,,,
55103,272.3864453,364.9143619,369.0471734,1.477868459,-16%,-7.604%,-18.230%,-13.919%,v,,,,,,,-0.16,,,,,
55127,267.3286058,355.4409753,386.268668,1.450426486,-17%,-10.003%,-14.414%,-13.967%,v,,,,,,,-0.17,,,,,
27049,287.7157798,322.8717273,394.2611364,1.561039778,-11%,-18.249%,-12.643%,-14.028%,v,,,,,,,-0.11,,,,,
51099,296.3056522,354.8355556,345.1075,1.60764526,-9%,-10.156%,-23.534%,-14.077%,v,,,,,,,-0.09,,,,,
51137,296.3056522,354.8355556,345.1075,1.60764526,-9%,-10.156%,-23.534%,-14.077%,v,,,,,,,-0.09,,,,,
51193,296.3056522,354.8355556,345.1075,1.60764526,-9%,-10.156%,-23.534%,-14.077%,v,,,,,,,-0.09,,,,,
27055,287.4369283,322.6524242,392.1970588,1.559526832,-11%,-18.305%,-13.101%,-14.228%,v,,,,,,,-0.11,,,,,
27157,287.4369283,322.6524242,392.1970588,1.559526832,-11%,-18.305%,-13.101%,-14.228%,v,,,,,,,-0.11,,,,,
27169,287.4369283,322.6524242,392.1970588,1.559526832,-11%,-18.305%,-13.101%,-14.228%,v,,,,,,,-0.11,,,,,
55049,272.3864453,360.8554839,368.7771563,1.477868459,-16%,-8.632%,-18.290%,-14.282%,v,,,,,,,-0.16,,,,,
39025,272.1216667,327.6819218,404.767707,1.476431868,-16%,-17.031%,-10.316%,-14.451%,v,,,,,,,-0.16,,,,,
42009,272.7883333,360.7822857,365.5628205,1.480048955,-16%,-8.650%,-19.002%,-14.484%,v,,,,,,,-0.16,,,,,
42073,272.7883333,360.7822857,365.5628205,1.480048955,-16%,-8.650%,-19.002%,-14.484%,v,,,,,,,-0.16,,,,,
42085,272.7883333,360.7822857,365.5628205,1.480048955,-16%,-8.650%,-19.002%,-14.484%,v,,,,,,,-0.16,,,,,
42121,272.7883333,360.7822857,365.5628205,1.480048955,-16%,-8.650%,-19.002%,-14.484%,v,,,,,,,-0.16,,,,,
42039,274.0046154,364.6584,359.0986364,1.486648054,-15%,-7.669%,-20.434%,-14.509%,v,,,,,,,-0.15,,,,,
27013,286.2221101,321.2718182,389.8929545,1.552935677,-12%,-18.654%,-13.611%,-14.640%,v,,,,,,,-0.12,,,,,
27091,286.2221101,321.2718182,389.8929545,1.552935677,-12%,-18.654%,-13.611%,-14.640%,v,,,,,,,-0.12,,,,,
27131,286.2221101,321.2718182,389.8929545,1.552935677,-12%,-18.654%,-13.611%,-14.640%,v,,,,,,,-0.12,,,,,
38017,262.9066667,363.0505882,374.3641176,1.426434674,-19%,-8.076%,-17.052%,-14.659%,v,,,,,,,-0.19,,,,,
38065,262.9066667,363.0505882,374.3641176,1.426434674,-19%,-8.076%,-17.052%,-14.659%,v,,,,,,,-0.19,,,,,
38097,262.9066667,363.0505882,374.3641176,1.426434674,-19%,-8.076%,-17.052%,-14.659%,v,,,,,,,-0.19,,,,,
15001,275.71,336.0457143,385.625,1.495900842,-15%,-14.913%,-14.557%,-14.789%,v,,,,,,,-0.15,,,,,
15003,275.71,336.0457143,385.625,1.495900842,-15%,-14.913%,-14.557%,-14.789%,v,,,,,,,-0.15,,,,,
15005,275.71,336.0457143,385.625,1.495900842,-15%,-14.913%,-14.557%,-14.789%,v,,,,,,,-0.15,,,,,
15007,275.71,336.0457143,385.625,1.495900842,-15%,-14.913%,-14.557%,-14.789%,v,,,,,,,-0.15,,,,,
15009,275.71,336.0457143,385.625,1.495900842,-15%,-14.913%,-14.557%,-14.789%,v,,,,,,,-0.15,,,,,
42051,270.6236667,366.6291549,357.5107843,1.468304272,-16%,-7.170%,-20.786%,-14.808%,v,,,,,,,-0.16,,,,,
49045,256.0403488,349.7956364,396.215641,1.389180564,-21%,-11.432%,-12.210%,-14.870%,v,,,,,,,-0.21,,,,,
27103,285.9694595,320.7914286,386.9078261,1.551564888,-12%,-18.776%,-14.273%,-14.927%,v,,,,,,,-0.12,,,,,
26075,268.907375,325.7757778,404.6163934,1.458992306,-17%,-17.514%,-10.349%,-14.953%,v,,,,,,,-0.17,,,,,
26115,266.9447308,327.9935056,404.6163934,1.448343722,-18%,-16.952%,-10.349%,-14.968%,v,,,,,,,-0.18,,,,,
26021,271.9108642,327.6195787,397.3232353,1.475288131,-16%,-17.047%,-11.965%,-15.027%,v,,,,,,,-0.16,,,,,
26027,271.9108642,327.6195787,397.3232353,1.475288131,-16%,-17.047%,-11.965%,-15.027%,v,,,,,,,-0.16,,,,,
53011,272.8673684,327.3281818,396.02,1.480477771,-16%,-17.121%,-12.254%,-15.050%,v,,,,,,,-0.16,,,,,
26159,268.2969892,329.2630488,398.5315385,1.455680578,-17%,-16.631%,-11.697%,-15.171%,v,,,,,,,-0.17,,,,,
49029,255.899,347.3913265,394.8628571,1.388413658,-21%,-12.041%,-12.510%,-15.188%,v,,,,,,,-0.21,,,,,
49043,255.899,347.3913265,394.8628571,1.388413658,-21%,-12.041%,-12.510%,-15.188%,v,,,,,,,-0.21,,,,,
17097,301.9890714,310.342697,370.2134646,1.638481398,-7%,-21.421%,-17.972%,-15.393%,v,,,,,,,-0.07,,,,,
26129,269.4751802,326.6749015,396.6533071,1.462073008,-17%,-17.286%,-12.113%,-15.407%,v,,,,,,,-0.17,,,,,
26143,269.4751802,326.6749015,396.6533071,1.462073008,-17%,-17.286%,-12.113%,-15.407%,v,,,,,,,-0.17,,,,,
26059,267.3308519,325.5817011,400.3852555,1.450438672,-17%,-17.563%,-11.287%,-15.445%,v,,,,,,,-0.17,,,,,
26087,267.3308519,325.5817011,400.3852555,1.450438672,-17%,-17.563%,-11.287%,-15.445%,v,,,,,,,-0.17,,,,,
26151,267.3308519,325.5817011,400.3852555,1.450438672,-17%,-17.563%,-11.287%,-15.445%,v,,,,,,,-0.17,,,,,
55105,265.8051437,367.1543692,354.0426488,1.442160742,-18%,-7.037%,-21.555%,-15.515%,v,,,,,,,-0.18,,,,,
27079,284.064838,317.0624033,384.2854,1.541231114,-12%,-19.720%,-14.854%,-15.631%,v,,,,,,,-0.12,,,,,
26005,269.2245833,327.2575648,393.3038462,1.460713361,-17%,-17.139%,-12.856%,-15.631%,v,,,,,,,-0.17,,,,,
26085,269.2245833,327.2575648,393.3038462,1.460713361,-17%,-17.139%,-12.856%,-15.631%,v,,,,,,,-0.17,,,,,
26135,269.2245833,327.2575648,393.3038462,1.460713361,-17%,-17.139%,-12.856%,-15.631%,v,,,,,,,-0.17,,,,,
26149,269.2245833,327.2575648,393.3038462,1.460713361,-17%,-17.139%,-12.856%,-15.631%,v,,,,,,,-0.17,,,,,
26049,264.0537667,327.3444835,400.0023188,1.432658416,-18%,-17.117%,-11.371%,-15.661%,v,,,,,,,-0.18,,,,,
26025,266.4111111,328.8334091,394.427395,1.445448498,-18%,-16.740%,-12.607%,-15.705%,v,,,,,,,-0.18,,,,,
17031,292.3844695,314.9684475,373.9674233,1.586370367,-10%,-20.250%,-17.140%,-15.714%,v,,,,,,,-0.1,,,,,
17043,292.1411551,314.5668203,373.9545283,1.585050234,-10%,-20.352%,-17.143%,-15.774%,v,,,,,,,-0.1,,,,,
17089,292.1411551,314.5668203,373.9545283,1.585050234,-10%,-20.352%,-17.143%,-15.774%,v,,,,,,,-0.1,,,,,
26127,270.718125,323.0660349,391.5505738,1.468816768,-16%,-18.200%,-13.244%,-15.961%,v,,,,,,,-0.16,,,,,
53015,269.1172727,327.64625,387.824,1.460131134,-17%,-17.040%,-14.070%,-16.014%,w,,,,,,,-0.17,,,,,
26121,268.140283,325.5496599,391.5505738,1.454830348,-17%,-17.571%,-13.244%,-16.016%,w,,,,,,,-0.17,,,,,
53027,268.265,328.5683333,387.5633333,1.455507016,-17%,-16.807%,-14.128%,-16.043%,w,,,,,,,-0.17,,,,,
53039,268.265,328.5683333,387.5633333,1.455507016,-17%,-16.807%,-14.128%,-16.043%,w,,,,,,,-0.17,,,,,
53049,268.265,328.5683333,387.5633333,1.455507016,-17%,-16.807%,-14.128%,-16.043%,w,,,,,,,-0.17,,,,,
53055,268.265,328.5683333,387.5633333,1.455507016,-17%,-16.807%,-14.128%,-16.043%,w,,,,,,,-0.17,,,,,
53059,268.265,328.5683333,387.5633333,1.455507016,-17%,-16.807%,-14.128%,-16.043%,w,,,,,,,-0.17,,,,,
53069,268.265,328.5683333,387.5633333,1.455507016,-17%,-16.807%,-14.128%,-16.043%,w,,,,,,,-0.17,,,,,
49005,254.4017204,342.4718841,390.86,1.380289971,-21%,-13.286%,-13.397%,-16.053%,w,,,,,,,-0.21,,,,,
53009,264.3372,331.8472,387.5633333,1.434196221,-18%,-15.976%,-14.128%,-16.171%,w,,,,,,,-0.18,,,,,
53031,264.3372,331.8472,387.5633333,1.434196221,-18%,-15.976%,-14.128%,-16.171%,w,,,,,,,-0.18,,,,,
53005,269.4444737,320.8445161,391.383125,1.461906405,-17%,-18.762%,-13.281%,-16.292%,w,,,,,,,-0.17,,,,,
53021,269.4444737,320.8445161,391.383125,1.461906405,-17%,-18.762%,-13.281%,-16.292%,w,,,,,,,-0.17,,,,,
53071,269.4444737,320.8445161,391.383125,1.461906405,-17%,-18.762%,-13.281%,-16.292%,w,,,,,,,-0.17,,,,,
8081,280.9919372,330.6446516,362.788,1.524558686,-13%,-16.281%,-19.617%,-16.388%,w,,,,,,,-0.13,,,,,
8103,280.9919372,330.6446516,362.788,1.524558686,-13%,-16.281%,-19.617%,-16.388%,w,,,,,,,-0.13,,,,,
26139,266.4764463,325.3848195,388.75,1.445802983,-18%,-17.613%,-13.865%,-16.408%,w,,,,,,,-0.18,,,,,
26081,266.1186475,324.8336555,388.9476812,1.443861699,-18%,-17.752%,-13.821%,-16.477%,w,,,,,,,-0.18,,,,,
42103,259.6942857,364.094,352.596,1.409005479,-20%,-7.812%,-21.875%,-16.509%,w,,,,,,,-0.2,,,,,
26161,265.083686,322.4034549,392.1158,1.438246379,-18%,-18.368%,-13.119%,-16.555%,w,,,,,,,-0.18,,,,,
26077,264.2726316,327.2102857,387.3738168,1.433845896,-18%,-17.151%,-14.170%,-16.583%,w,,,,,,,-0.18,,,,,
27101,285.2212987,314.546973,372.2123188,1.547505643,-12%,-20.357%,-17.529%,-16.616%,w,,,,,,,-0.12,,,,,
26015,269.2245833,323.5479805,384.1018898,1.460713361,-17%,-18.078%,-14.894%,-16.624%,w,,,,,,,-0.17,,,,,
26105,269.2245833,323.5479805,384.1018898,1.460713361,-17%,-18.078%,-14.894%,-16.624%,w,,,,,,,-0.17,,,,,
26107,269.2245833,323.5479805,384.1018898,1.460713361,-17%,-18.078%,-14.894%,-16.624%,w,,,,,,,-0.17,,,,,
26123,269.2245833,323.5479805,384.1018898,1.460713361,-17%,-18.078%,-14.894%,-16.624%,w,,,,,,,-0.17,,,,,
26133,269.2245833,323.5479805,384.1018898,1.460713361,-17%,-18.078%,-14.894%,-16.624%,w,,,,,,,-0.17,,,,,
55025,262.4206647,354.2755178,358.3986071,1.423797806,-19%,-10.298%,-20.590%,-16.629%,w,,,,,,,-0.19,,,,,
26065,262.940339,328.0742605,387.4601527,1.426617368,-19%,-16.932%,-14.150%,-16.640%,w,,,,,,,-0.19,,,,,
49003,250.4414706,339.3671333,390.276383,1.358803115,-23%,-14.072%,-13.526%,-16.765%,w,,,,,,,-0.23,,,,,
17133,312.1117778,290.2546552,359.368835,1.693403472,-4%,-26.508%,-20.375%,-16.848%,w,,,,,,,-0.04,,,,,
42035,257.5613333,353.6273171,362.4480952,1.397432866,-20%,-10.462%,-19.692%,-16.885%,w,,,,,,,-0.2,,,,,
42081,257.5613333,353.6273171,362.4480952,1.397432866,-20%,-10.462%,-19.692%,-16.885%,w,,,,,,,-0.2,,,,,
53063,265.7453061,320.7067568,388.6384211,1.441836086,-18%,-18.797%,-13.889%,-16.887%,w,,,,,,,-0.18,,,,,
42013,263.4159459,355.4515556,352.0327119,1.429197836,-19%,-10.000%,-22.000%,-16.897%,w,,,,,,,-0.19,,,,,
42111,263.4159459,355.4515556,352.0327119,1.429197836,-19%,-10.000%,-22.000%,-16.897%,w,,,,,,,-0.19,,,,,
49057,248.7700813,338.395847,390.6271698,1.349734772,-23%,-14.318%,-13.449%,-16.993%,w,,,,,,,-0.23,,,,,
49011,247.4676378,337.2592513,390.6271698,1.342668194,-24%,-14.606%,-13.449%,-17.223%,w,,,,,,,-0.24,,,,,
49035,247.4676378,337.2592513,390.6271698,1.342668194,-24%,-14.606%,-13.449%,-17.223%,w,,,,,,,-0.24,,,,,
49049,247.4676378,337.2592513,390.6271698,1.342668194,-24%,-14.606%,-13.449%,-17.223%,w,,,,,,,-0.24,,,,,
26117,266.1843541,322.3982599,379.5863121,1.444218198,-18%,-18.369%,-15.895%,-17.367%,w,,,,,,,-0.18,,,,,
27031,277.5595604,312.1290426,375.442,1.505935875,-14%,-20.969%,-16.813%,-17.370%,w,,,,,,,-0.14,,,,,
27061,277.5595604,312.1290426,375.442,1.505935875,-14%,-20.969%,-16.813%,-17.370%,w,,,,,,,-0.14,,,,,
27071,277.5595604,312.1290426,375.442,1.505935875,-14%,-20.969%,-16.813%,-17.370%,w,,,,,,,-0.14,,,,,
27075,277.5595604,312.1290426,375.442,1.505935875,-14%,-20.969%,-16.813%,-17.370%,w,,,,,,,-0.14,,,,,
27077,277.5595604,312.1290426,375.442,1.505935875,-14%,-20.969%,-16.813%,-17.370%,w,,,,,,,-0.14,,,,,
27015,278.9615789,312.3140404,373.1068595,1.513542711,-14%,-20.922%,-17.331%,-17.382%,w,,,,,,,-0.14,,,,,
17197,287.73553,305.2336389,367.3733922,1.561146935,-11%,-22.715%,-18.601%,-17.501%,w,,,,,,,-0.11,,,,,
17119,297.6584058,296.6778767,362.6645946,1.614984802,-8%,-24.881%,-19.644%,-17.550%,w,,,,,,,-0.08,,,,,
17163,297.6584058,296.6778767,362.6645946,1.614984802,-8%,-24.881%,-19.644%,-17.550%,w,,,,,,,-0.08,,,,,
53075,264.2505,322.120303,379.8827273,1.433725819,-18%,-18.439%,-15.829%,-17.568%,w,,,,,,,-0.18,,,,,
27001,277.2652747,311.5118085,373.82775,1.504339189,-14%,-21.125%,-17.171%,-17.571%,w,,,,,,,-0.14,,,,,
27007,277.2652747,311.5118085,373.82775,1.504339189,-14%,-21.125%,-17.171%,-17.571%,w,,,,,,,-0.14,,,,,
27021,277.2652747,311.5118085,373.82775,1.504339189,-14%,-21.125%,-17.171%,-17.571%,w,,,,,,,-0.14,,,,,
27057,277.2652747,311.5118085,373.82775,1.504339189,-14%,-21.125%,-17.171%,-17.571%,w,,,,,,,-0.14,,,,,
27095,277.2652747,311.5118085,373.82775,1.504339189,-14%,-21.125%,-17.171%,-17.571%,w,,,,,,,-0.14,,,,,
27115,277.2652747,311.5118085,373.82775,1.504339189,-14%,-21.125%,-17.171%,-17.571%,w,,,,,,,-0.14,,,,,
27159,277.2652747,311.5118085,373.82775,1.504339189,-14%,-21.125%,-17.171%,-17.571%,w,,,,,,,-0.14,,,,,
27029,277.2023077,311.3797872,373.4825,1.503997553,-14%,-21.159%,-17.247%,-17.614%,w,,,,,,,-0.14,,,,,
27087,277.2023077,311.3797872,373.4825,1.503997553,-14%,-21.159%,-17.247%,-17.614%,w,,,,,,,-0.14,,,,,
27107,277.2023077,311.3797872,373.4825,1.503997553,-14%,-21.159%,-17.247%,-17.614%,w,,,,,,,-0.14,,,,,
53013,266.3745455,317.2315385,379.8827273,1.445250106,-18%,-19.677%,-15.829%,-17.762%,w,,,,,,,-0.18,,,,,
17063,287.8938168,304.0584266,364.1990756,1.562005741,-11%,-23.013%,-19.304%,-17.818%,w,,,,,,,-0.11,,,,,
17093,287.8938168,304.0584266,364.1990756,1.562005741,-11%,-23.013%,-19.304%,-17.818%,w,,,,,,,-0.11,,,,,
27065,276.48,310.4470833,369.5547619,1.500078578,-15%,-21.395%,-18.118%,-18.058%,w,,,,,,,-0.15,,,,,
27017,275.065049,309.2547321,372.5539362,1.492401576,-15%,-21.697%,-17.453%,-18.082%,w,,,,,,,-0.15,,,,,
27137,275.065049,309.2547321,372.5539362,1.492401576,-15%,-21.697%,-17.453%,-18.082%,w,,,,,,,-0.15,,,,,
53067,261.6929091,315.024186,383.0790476,1.419849273,-19%,-20.236%,-15.121%,-18.194%,w,,,,,,,-0.19,,,,,
8085,272.8420863,326.0344966,354.77875,1.480340599,-16%,-17.448%,-21.392%,-18.208%,w,,,,,,,-0.16,,,,,
26099,258.7105373,317.2095993,384.3381977,1.403668023,-20%,-19.683%,-14.842%,-18.223%,w,,,,,,,-0.2,,,,,
26163,258.7105373,317.2095993,384.3381977,1.403668023,-20%,-19.683%,-14.842%,-18.223%,w,,,,,,,-0.2,,,,,
27035,274.8025,308.7366964,371.1801064,1.490977081,-15%,-21.828%,-17.758%,-18.254%,w,,,,,,,-0.15,,,,,
26125,257.9577778,317.3514286,384.3381977,1.399583827,-20%,-19.647%,-14.842%,-18.289%,w,,,,,,,-0.2,,,,,
42117,257.5613333,344.5218421,352.5316667,1.397432866,-20%,-12.767%,-21.889%,-18.385%,w,,,,,,,-0.2,,,,,
27135,274.5413131,307.6640566,370.3670455,1.489559978,-15%,-22.100%,-17.938%,-18.432%,w,,,,,,,-0.15,,,,,
8037,271.8118541,324.0363099,355.3107407,1.474750939,-16%,-17.954%,-21.274%,-18.443%,w,,,,,,,-0.16,,,,,
27069,274.4834343,307.5469811,370.0531818,1.489245949,-15%,-22.129%,-18.007%,-18.471%,w,,,,,,,-0.15,,,,,
27089,274.4834343,307.5469811,370.0531818,1.489245949,-15%,-22.129%,-18.007%,-18.471%,w,,,,,,,-0.15,,,,,
27113,274.4834343,307.5469811,370.0531818,1.489245949,-15%,-22.129%,-18.007%,-18.471%,w,,,,,,,-0.15,,,,,
27119,274.4834343,307.5469811,370.0531818,1.489245949,-15%,-22.129%,-18.007%,-18.471%,w,,,,,,,-0.15,,,,,
27125,274.4834343,307.5469811,370.0531818,1.489245949,-15%,-22.129%,-18.007%,-18.471%,w,,,,,,,-0.15,,,,,
27097,272.8192035,307.0065759,369.4618095,1.480216446,-16%,-22.266%,-18.138%,-18.731%,w,,,,,,,-0.16,,,,,
27153,272.8192035,307.0065759,369.4618095,1.480216446,-16%,-22.266%,-18.138%,-18.731%,w,,,,,,,-0.16,,,,,
27005,272.8146018,306.9977821,369.4378095,1.480191478,-16%,-22.268%,-18.144%,-18.734%,w,,,,,,,-0.16,,,,,
27027,272.8146018,306.9977821,369.4378095,1.480191478,-16%,-22.268%,-18.144%,-18.734%,w,,,,,,,-0.16,,,,,
27041,272.8146018,306.9977821,369.4378095,1.480191478,-16%,-22.268%,-18.144%,-18.734%,w,,,,,,,-0.16,,,,,
27051,272.8146018,306.9977821,369.4378095,1.480191478,-16%,-22.268%,-18.144%,-18.734%,w,,,,,,,-0.16,,,,,
27111,272.8146018,306.9977821,369.4378095,1.480191478,-16%,-22.268%,-18.144%,-18.734%,w,,,,,,,-0.16,,,,,
27121,272.8146018,306.9977821,369.4378095,1.480191478,-16%,-22.268%,-18.144%,-18.734%,w,,,,,,,-0.16,,,,,
27149,272.8146018,306.9977821,369.4378095,1.480191478,-16%,-22.268%,-18.144%,-18.734%,w,,,,,,,-0.16,,,,,
27155,272.8146018,306.9977821,369.4378095,1.480191478,-16%,-22.268%,-18.144%,-18.734%,w,,,,,,,-0.16,,,,,
27167,272.8146018,306.9977821,369.4378095,1.480191478,-16%,-22.268%,-18.144%,-18.734%,w,,,,,,,-0.16,,,,,
27033,272.7888496,306.9487549,369.3029524,1.480051756,-16%,-22.281%,-18.173%,-18.751%,w,,,,,,,-0.16,,,,,
27063,272.7888496,306.9487549,369.3029524,1.480051756,-16%,-22.281%,-18.173%,-18.751%,w,,,,,,,-0.16,,,,,
27081,272.7888496,306.9487549,369.3029524,1.480051756,-16%,-22.281%,-18.173%,-18.751%,w,,,,,,,-0.16,,,,,
27105,272.7888496,306.9487549,369.3029524,1.480051756,-16%,-22.281%,-18.173%,-18.751%,w,,,,,,,-0.16,,,,,
27117,272.7888496,306.9487549,369.3029524,1.480051756,-16%,-22.281%,-18.173%,-18.751%,w,,,,,,,-0.16,,,,,
27127,272.7888496,306.9487549,369.3029524,1.480051756,-16%,-22.281%,-18.173%,-18.751%,w,,,,,,,-0.16,,,,,
27133,272.7888496,306.9487549,369.3029524,1.480051756,-16%,-22.281%,-18.173%,-18.751%,w,,,,,,,-0.16,,,,,
27011,272.7353097,306.8464981,369.0252381,1.479761269,-16%,-22.307%,-18.235%,-18.786%,w,,,,,,,-0.16,,,,,
27023,272.7353097,306.8464981,369.0252381,1.479761269,-16%,-22.307%,-18.235%,-18.786%,w,,,,,,,-0.16,,,,,
27067,272.7353097,306.8464981,369.0252381,1.479761269,-16%,-22.307%,-18.235%,-18.786%,w,,,,,,,-0.16,,,,,
27073,272.7353097,306.8464981,369.0252381,1.479761269,-16%,-22.307%,-18.235%,-18.786%,w,,,,,,,-0.16,,,,,
27083,272.7353097,306.8464981,369.0252381,1.479761269,-16%,-22.307%,-18.235%,-18.786%,w,,,,,,,-0.16,,,,,
27093,272.7353097,306.8464981,369.0252381,1.479761269,-16%,-22.307%,-18.235%,-18.786%,w,,,,,,,-0.16,,,,,
27129,272.7353097,306.8464981,369.0252381,1.479761269,-16%,-22.307%,-18.235%,-18.786%,w,,,,,,,-0.16,,,,,
27151,272.7353097,306.8464981,369.0252381,1.479761269,-16%,-22.307%,-18.235%,-18.786%,w,,,,,,,-0.16,,,,,
27173,272.7353097,306.8464981,369.0252381,1.479761269,-16%,-22.307%,-18.235%,-18.786%,w,,,,,,,-0.16,,,,,
8033,276.4830348,329.6171642,336.0133333,1.500095044,-15%,-16.541%,-25.549%,-18.917%,w,,,,,,,-0.15,,,,,
8111,276.4830348,329.6171642,336.0133333,1.500095044,-15%,-16.541%,-25.549%,-18.917%,w,,,,,,,-0.15,,,,,
42005,250.863,361.5884,332.8037143,1.361090178,-23%,-8.446%,-26.261%,-19.091%,w,,,,,,,-0.23,,,,,
8029,268.6164368,324.1208362,350.62975,1.457413782,-17%,-17.933%,-22.311%,-19.110%,w,,,,,,,-0.17,,,,,
53045,259.6002174,315.6374359,372.2492308,1.408495099,-20%,-20.081%,-17.521%,-19.157%,w,,,,,,,-0.2,,,,,
53077,259.6002174,315.6374359,372.2492308,1.408495099,-20%,-20.081%,-17.521%,-19.157%,w,,,,,,,-0.2,,,,,
53053,258.32,316.2184444,372.5775,1.401549111,-20%,-19.934%,-17.448%,-19.216%,w,,,,,,,-0.2,,,,,
8075,268.7010672,324.8663333,348.1636111,1.457872956,-17%,-17.744%,-22.857%,-19.221%,w,,,,,,,-0.17,,,,,
8095,268.7010672,324.8663333,348.1636111,1.457872956,-17%,-17.744%,-22.857%,-19.221%,w,,,,,,,-0.17,,,,,
8115,268.7010672,324.8663333,348.1636111,1.457872956,-17%,-17.744%,-22.857%,-19.221%,w,,,,,,,-0.17,,,,,
8121,268.7010672,324.8663333,348.1636111,1.457872956,-17%,-17.744%,-22.857%,-19.221%,w,,,,,,,-0.17,,,,,
8125,268.7010672,324.8663333,348.1636111,1.457872956,-17%,-17.744%,-22.857%,-19.221%,w,,,,,,,-0.17,,,,,
38015,231.0452381,355.2846429,365.1146667,1.253566306,-29%,-10.042%,-19.101%,-19.276%,w,,,,,,,-0.29,,,,,
38059,231.0452381,355.2846429,365.1146667,1.253566306,-29%,-10.042%,-19.101%,-19.276%,w,,,,,,,-0.29,,,,,
53033,257.6670588,315.6374359,372.2492308,1.398006493,-20%,-20.081%,-17.521%,-19.356%,w,,,,,,,-0.2,,,,,
53029,260.5628205,310.2471875,372.2492308,1.413717829,-20%,-21.446%,-17.521%,-19.513%,w,,,,,,,-0.2,,,,,
53041,260.5628205,310.2471875,372.2492308,1.413717829,-20%,-21.446%,-17.521%,-19.513%,w,,,,,,,-0.2,,,,,
53057,260.5628205,310.2471875,372.2492308,1.413717829,-20%,-21.446%,-17.521%,-19.513%,w,,,,,,,-0.2,,,,,
53073,260.5628205,310.2471875,372.2492308,1.413717829,-20%,-21.446%,-17.521%,-19.513%,w,,,,,,,-0.2,,,,,
27085,270.9942916,303.9550785,363.8617355,1.470315146,-16%,-23.039%,-19.379%,-19.590%,w,,,,,,,-0.16,,,,,
27143,270.9942916,303.9550785,363.8617355,1.470315146,-16%,-23.039%,-19.379%,-19.590%,w,,,,,,,-0.16,,,,,
8087,267.331128,321.042994,349.2744737,1.450440171,-17%,-18.712%,-22.611%,-19.602%,w,,,,,,,-0.17,,,,,
27009,268.4896322,304.1971058,365.7973059,1.456725787,-17%,-22.977%,-18.950%,-19.685%,w,,,,,,,-0.17,,,,,
27145,268.4896322,304.1971058,365.7973059,1.456725787,-17%,-22.977%,-18.950%,-19.685%,w,,,,,,,-0.17,,,,,
53035,258.2127273,310.2471875,372.2492308,1.400967089,-20%,-21.446%,-17.521%,-19.755%,w,,,,,,,-0.2,,,,,
53061,258.2127273,310.2471875,372.2492308,1.400967089,-20%,-21.446%,-17.521%,-19.755%,w,,,,,,,-0.2,,,,,
